id,station_id,latitude,longitude,elevation,name,country,region,timezone
346,72355,34.6,-98.4,362,Fort Sill,US,OK,America/Chicago
347,72356,36.2,-95.8881,206,Tulsa International Airport,US,OK,America/Chicago
348,72357,35.2167,-97.45,357,Norman / Max Westheimer,US,OK,America/Chicago
349,72360,36.45,-103.15,1513,Clayton Municipal Airpark,US,NM,America/Denver
350,72362,34.0167,-106.9,1478,Socorro Municipal,US,NM,America/Denver
351,72363,35.2167,-101.7167,1099,Amarillo International  Airport,US,TX,America/Chicago
352,72364,31.8667,-106.7,1252,Santa Teresa,US,NM,America/Denver
353,72365,35.0333,-106.6,1631,Albuquerque International  Airport,US,NM,America/Denver
354,72367,36.9,-106.58,2393,Chama,US,NM,America/Denver
355,72370,35.25,-113.9333,1050,Kingman Airport,US,AZ,America/Phoenix
356,72371,36.9333,-111.45,1314,Page Municipal Airport,US,AZ,America/Phoenix
357,72374,35.0333,-110.7167,1505,Winslow Municipal Airport,US,AZ,America/Phoenix
358,72376,35.2333,-111.8167,2192,"Flagstaff, Az.",US,AZ,America/Phoenix
359,72378,36.05,-112.13,2126,Grand Canyon Park,US,AZ,America/Phoenix
360,72380,34.7663,-114.6233,300,Needles / Parker Junction,US,CA,America/Los_Angeles
361,72381,34.9167,-117.9,702,Edwards Air Force Base,US,CA,America/Los_Angeles
362,72382,34.6333,-118.0833,775,Palmdale Prod Flight Plant,US,CA,America/Los_Angeles
363,72383,34.75,-118.7167,1379,Sandberg,US,CA,America/Los_Angeles
364,72384,35.4333,-119.05,155,Bakersfield Meadows Field,US,CA,America/Los_Angeles
365,72385,36.95,-116.05,1197,Nevada Test Site / Sugar Bunker,US,NV,America/Los_Angeles
366,72386,36.1167,-115.2667,663,McCarran International Airport,US,NV,America/Los_Angeles
367,72387,36.6333,-116.0333,1010,Desert Rock Airport,US,NV,America/Los_Angeles
368,72389,36.7833,-119.7167,101,Fresno Air Terminal,US,CA,America/Los_Angeles
369,72390,35.65,-121.2833,17,Point Piedras Blanca,US,CA,America/Los_Angeles
370,72391,34.1167,-119.1167,4,"Nawcwpns Point Mugu, Ca",US,CA,America/Los_Angeles
371,72392,34.4262,-119.8415,4,Santa Barbara / La Patera,US,CA,America/Los_Angeles
372,72393,34.7167,-120.5667,112,"Lompoc, Vandenberg Air Force Base",US,CA,America/Los_Angeles
373,72394,34.9,-120.4667,79,Santa Maria Public Airport,US,CA,America/Los_Angeles
374,72398,38.3402,-75.5095,16,Salisbury / Quail Ridge,US,MD,America/New_York
375,72399,40.1932,-76.7626,95,Harrisburg,US,PA,America/New_York
376,72401,37.5167,-77.3167,51,Richmond International  Airport,US,VA,America/New_York
377,72402,37.9333,-75.4667,12,Wallops Flight Fac Airport,US,VA,America/New_York
378,72403,38.9333,-77.45,95,Dulles International Airport,US,VA,America/New_York
379,72404,38.3,-76.0667,12,Nas Patuxent River Md,US,MD,America/New_York
380,72405,38.85,-77.0333,5,Washington National Airport,US,DC,America/New_York
381,72406,39.1667,-76.6833,45,Baltimore-Washington International,US,MD,America/New_York
382,72407,39.4667,-74.0833,23,Atlantic City International,US,NJ,America/New_York
383,72408,39.8667,-75.2333,6,Philadelphia International Airport,US,PA,America/New_York
384,72409,40.0333,-74.3167,31,Lakehurst Naval Air Station,US,NJ,America/New_York
385,72410,37.3167,-79.2,286,Lynchburg Regional Airport,US,VA,America/New_York
386,72411,37.3167,-79.9667,358,Roanoke Regional Airport,US,VA,America/New_York
387,72412,37.8,-81.1167,763,Raleigh County Mem Airport,US,WV,America/New_York
388,72413,37.4833,-82.5167,209,Pikeville,US,KY,America/New_York
389,72414,38.3667,-81.6,299,Yeager Airport,US,WV,America/New_York
390,72416,38.98,-79.13,293,Town Hill,US,WV,America/New_York
391,72417,38.8833,-79.85,606,Jennings Randolph Field,US,WV,America/New_York
392,72418,39.6787,-75.6066,24,Wilmington / Duross Heights,US,DE,America/New_York
393,72419,32.3348,-90.2225,104,Jackson / Northwest Hills,US,MS,America/Chicago
394,72420,40.8214,-82.5166,395,Mansfield / Amoy,US,OH,America/New_York
395,72421,39.05,-84.6667,273,Cincinnati/Northern Ky International,US,KY,America/New_York
396,72422,38.0333,-84.6,299,Lexington Blue Grass Airport,US,KY,America/New_York
397,72423,38.1833,-85.7333,151,Standiford Field,US,KY,America/Kentucky/Louisville
398,72424,37.9,-85.9667,230,Fort Knox,US,KY,America/New_York
399,72425,38.3667,-82.55,252,Tri-State Airport,US,WV,America/New_York
400,72426,39.4167,-83.8167,317,"Wilmington, Oh.",US,OH,America/New_York
401,72427,36.0231,-84.2331,263,Jackson Square,US,TN,America/New_York
402,72428,40.0,-82.05,248,Port Columbus International  Airport,US,OH,America/New_York
403,72429,39.9,-84.2167,308,Cox Dayton International,US,OH,America/New_York
404,72432,38.0333,-87.5333,127,Evansville Regional,US,IN,America/Chicago
405,72433,38.6333,-88.95,175,"Salem, Salem-Leckrone Airport",US,IL,America/Chicago
406,72434,38.75,-90.0333,184,Lambert-St Louis International  Airport,US,IL,America/Chicago
407,72435,37.05,-88.7667,125,Barkley Regional Airport,US,KY,America/Chicago
408,72436,39.2619,-85.8963,200,Columbus / Flat Rock Park,US,IN,America/Indiana/Indianapolis
409,72437,39.4515,-87.3076,180,Terre Haute / Swalls,US,IN,America/Indiana/Indianapolis
410,72438,39.7167,-86.1167,243,Indianapolis International  Airport,US,IN,America/Indiana/Indianapolis
411,72439,39.8442,-89.6781,182,Springfield / Bando,US,IL,America/Chicago
412,72440,37.2333,-93.05,386,Springfield-Branson National,US,MO,America/Chicago
413,72441,39.3683,-94.9147,235,Fort Leavenworth / Beverly,US,KS,America/Chicago
414,72442,38.1274,-91.7695,350,Rolla / Vichy,US,MO,America/Chicago
415,72443,39.9429,-91.1946,234,Quincy / Burton,US,IL,America/Chicago
416,72445,38.8167,-92.2167,271,Columbia Regional Airport,US,MO,America/Chicago
417,72446,39.2972,-94.7306,313,Kansas City International Airport,US,MO,America/Chicago
418,72447,38.8309,-94.8903,331,Olathe / Clare,US,KS,America/Chicago
419,72449,39.7667,-94.0833,252,Rosecrans Memorial Airport,US,MO,America/Chicago
420,72450,37.65,-97.1,406,Wichita Mid-Continent Airport,US,KS,America/Chicago
421,72451,37.7667,-99.1333,791,Dodge City Regional Airport,US,KS,America/Chicago
422,72452,37.2833,-98.55,469,Medicine Lodge,US,KS,America/Chicago
423,72455,39.05,-96.75,324,"Fort Riley, Marshall Aaf Ft Riley",US,KS,America/Chicago
424,72456,39.0667,-95.1333,269,Topeka Billard Municipal Airport,US,KS,America/Chicago
425,72458,39.55,-97.65,453,"Concordia, Blosser Municipal Airport",US,KS,America/Chicago
426,72462,37.4333,-105.8667,2297,San Luis Valley Regional,US,CO,America/Denver
427,72463,38.05,-103.5097,1289,La Junta / La Junta Village,US,CO,America/Denver
428,72464,38.2833,-104.5,1440,Pueblo Memorial Airport,US,CO,America/Denver
429,72465,39.3667,-101.7,1114,Goodland Renner Field,US,KS,America/Denver
430,72466,38.8167,-104.7167,1885,Colorado Springs Muni,US,CO,America/Denver
431,72468,38.7,-104.7667,1789,Fort Carson,US,CO,America/Denver
432,72469,39.7833,-104.8667,1626,"Denver / Stapleton International, Co.",US,CO,America/Denver
433,72470,39.6167,-110.75,1814,Price Carbon County Airport,US,UT,America/Denver
434,72475,38.4266,-113.0125,1536,Milford / Yellow Banks,US,UT,America/Denver
435,72476,39.1333,-108.5333,1481,Grand Junction Walker Field,US,CO,America/Denver
436,72477,39.6042,-116.0051,1816,Eureka / Eunice Place,US,NV,America/Los_Angeles
437,72479,39.3806,-112.5077,1451,Delta,US,UT,America/Denver
438,72480,37.3667,-118.3667,1256,Bishop Airport,US,CA,America/Los_Angeles
439,72481,37.3667,-120.5667,57,Merced / Castle Air Force Base,US,CA,America/Los_Angeles
440,72482,38.36,-121.94,34,Leisure Town,US,CA,America/Los_Angeles
441,72483,38.5,-121.5,6,Sacramento Executive Airport,US,CA,America/Los_Angeles
442,72485,38.0602,-117.0868,1655,Tonopah / Valley View,US,NV,America/Los_Angeles
443,72486,39.3,-114.85,1907,Ely Airport (Yelland Field),US,NV,America/Los_Angeles
444,72487,37.6,-114.5167,1333,Caliente,US,NV,America/Los_Angeles
445,72488,39.4833,-119.7667,1345,Reno/Tahoe International  Airport,US,NV,America/Los_Angeles
446,72491,36.6,-121.85,46,"Monterey / Naf, Ca.",US,CA,America/Los_Angeles
447,72492,37.9,-121.2333,9,Stockton Metropolitan Airport,US,CA,America/Los_Angeles
448,72493,37.7167,-122.2333,2,Metro Oakland International  Airport,US,CA,America/Los_Angeles
449,72494,37.6167,-122.3667,3,San Francisco Airport,US,CA,America/Los_Angeles
450,72497,39.7954,-121.8584,73,Chico,US,CA,America/Los_Angeles
451,72498,42.57,-77.72,201,Cumminsville,US,NY,America/New_York
452,72502,40.6825,-74.16944,5,Newark Airport,US,NJ,America/New_York
453,72503,40.77917,-73.88,7,LaGuardia Airport,US,NY,America/New_York
454,72504,41.1667,-73.1333,3,Sikorsky Memorial Airport,US,CT,America/New_York
455,72505,40.7953,-73.1002,30,Islip / Lakeland,US,NY,America/New_York
456,72506,41.65,-70.5167,40,Otis Air National Guard Base,US,MA,America/New_York
457,72507,41.7333,-71.4333,17,Providence Green State Airport,US,RI,America/New_York
458,72508,41.9333,-72.6833,53,Bradley International Airport,US,CT,America/New_York
459,72509,42.3667,-71.0167,6,Boston Logan International,US,MA,America/New_York
460,72510,42.2673,-71.8757,308,Worcester / West Tatnuck,US,MA,America/New_York
461,72511,40.2171,-76.8515,106,Harrisburg / New Market,US,PA,America/New_York
462,72512,40.8844,-78.0873,594,Philipsburg / Beaver Mills,US,PA,America/New_York
463,72513,41.3333,-75.0667,293,Wilkes-Barre/Scranton International,US,PA,America/New_York
464,72514,41.25,-76.9167,161,Williamsport-Lycoming County,US,PA,America/New_York
465,72515,42.2,-75.15,499,Binghamton Regional Airport,US,NY,America/New_York
466,72516,46.4944,-99.7601,604,Bennington / Napoleon,US,VT,America/New_York
467,72517,40.65,-75.45,120,Lehigh Valley International  Airport,US,PA,America/New_York
468,72518,42.75,-73.1333,87,Albany International Airport,US,NY,America/New_York
469,72519,43.1167,-76.1,125,Syracuse Hancock International  Airport,US,NY,America/New_York
470,72520,40.4833,-80.0667,367,Greater Pittsburgh International,US,PA,America/New_York
471,72521,40.9167,-81.45,374,Akron-Canton Regional Airport,US,OH,America/New_York
472,72522,43.3412,-73.6103,100,Glens Falls / Dix Mobile Home Park,US,NY,America/New_York
473,72523,42.5667,-77.7167,202,"Dansville / Municipal, Ny.",US,NY,America/New_York
474,72524,41.4,-81.85,241,Cleveland-Hopkins International,US,OH,America/New_York
475,72525,41.25,-80.6667,365,Youngstown-Warren Reg Airprt,US,OH,America/New_York
476,72526,42.0833,-80.1833,223,Erie International Airport,US,PA,America/New_York
477,72528,42.9333,-78.7333,221,Buffalo Airport,US,NY,America/New_York
478,72529,43.1167,-77.6833,170,Greater Rochester International,US,NY,America/New_York
479,72530,41.9833,-87.9167,204,Chicago O’hare Airport,US,IL,America/Chicago
480,72531,40.3,-88.15,0,"Rantoul / Chanute Air Force Base, Il.",US,IL,America/Chicago
481,72532,40.6667,-89.6839,201,Greater Peoria Regional Airport,US,IL,America/Chicago
482,72533,41.0,-85.0333,248,Fort Wayne International,US,IN,America/Indiana/Indianapolis
483,72534,41.7833,-87.75,189,Chicago Midway Airport,US,IL,America/Chicago
484,72535,41.7,-86.3167,244,South Bend Regional Airport,US,IN,America/Indiana/Indianapolis
485,72536,41.5833,-83.8,208,Toledo Express Airport,US,OH,America/New_York
486,72537,42.2333,-83.0,195,Detroit Metropolitan,US,MI,America/Detroit
487,72538,47.4667,-87.8833,191,Copper Harbor,US,MI,America/Detroit
488,72539,42.7833,-84.5833,262,Capital City Airport,US,MI,America/Detroit
489,72540,40.25,-93.7167,271,Spickard,US,MI,America/Chicago
490,72542,40.7832,-91.1255,213,Burlington / Congers Mobile Home Park,US,IA,America/Chicago
491,72543,42.2,-89.1,224,Greater Rockford Airport,US,IL,America/Chicago
492,72544,41.45,-90.0167,180,Moline Quad-City Airport,US,IL,America/Chicago
493,72545,41.8851,-91.7123,265,Cedar Rapids / Konigsmark,US,IA,America/Chicago
494,72546,41.5333,-93.6531,292,Des Moines International,US,IA,America/Chicago
495,72547,42.4,-90.0333,328,Dubuque Regional Airport,US,IL,America/Chicago
496,72548,42.55,-92.0667,266,Waterloo Municipal Airport,US,IA,America/Chicago
497,72549,42.55,-94.1833,354,Fort Dodge,US,IA,America/Chicago
498,72550,41.3,-95.9,300,Omaha Eppley Airfield,US,NE,America/Chicago
499,72551,40.8333,-96.7647,372,Lincoln Municipal Airport,US,NE,America/Chicago
500,72552,40.9667,-98.15,563,Central Nebraska Regional,US,NE,America/Chicago
501,72553,41.3667,-96.0167,399,"Omaha, Ne.",US,NE,America/Chicago
502,72554,41.1167,-95.9,319,Omaha / Offutt Air Force Base,US,NE,America/Chicago
503,72555,37.3874,-83.2616,383,Burwell / Engle,US,NE,America/Chicago
504,72556,41.9833,-97.4333,479,Karl Stefan Memorial Airport,US,NE,America/Chicago
505,72557,42.3833,-96.05,335,Sioux Gateway Airport,US,IA,America/Chicago
506,72558,41.3167,-96.3667,350,Valley,US,NE,America/Chicago
507,72561,41.1,-102.9833,1315,Sidney Municipal Airport,US,NE,America/Denver
508,72562,41.1167,-100.6667,847,North Platte Regional Airport,US,NE,America/Chicago
509,72564,41.15,-104.8,1878,Cheyenne Airport,US,WY,America/Denver
510,72565,39.8667,-104.6667,1655,Denver International Airport,US,CO,America/Denver
511,72566,41.8667,-103.6,1209,Scottsbluff Heilig Field,US,NE,America/Denver
512,72567,42.8667,-100.55,789,"Miller Field - Valentine, Ne",US,NE,America/Chicago
513,72568,42.8,-105.3833,1502,Douglas Converse County,US,WY,America/Denver
514,72569,42.9,-106.4667,1630,Natrona County International  Airport,US,WY,America/Denver
515,72570,40.5,-107.5167,1888,Craig Moffat Airport,US,CO,America/Denver
516,72572,40.7833,-111.9667,1288,Salt Lake City International  Airport,US,UT,America/Denver
517,72574,41.6,-109.05,2060,Rock Springs-Sweetwater Co,US,WY,America/Denver
518,72575,41.2,-112.0167,1362,Ogden-Hinckley Airport,US,UT,America/Denver
519,72576,42.8167,-108.7333,1703,Lander Hunt Field,US,WY,America/Denver
520,72577,43.6073,-110.7378,1966,Jackson Hole / Moose,US,WY,America/Denver
521,72578,42.9167,-112.6,1356,Pocatello Regional Airport,US,ID,America/Boise
522,72580,40.0664,-118.5652,1191,Lovelock / Granite Point,US,NV,America/Los_Angeles
523,72581,40.7333,-114.0333,1291,Wendover / Air Force Auxillary Field,US,UT,America/Denver
524,72583,40.9,-117.8,1312,Winnemucca Municipal Airport,US,NV,America/Los_Angeles
525,72584,40.3757,-120.5727,1265,Susanville / Johnstonville,US,CA,America/Los_Angeles
526,72585,37.6589,-122.1218,16,Hayward / Russell City,US,CA,America/Los_Angeles
527,72586,42.9172,-114.7652,1138,Gooding / Fuller,US,ID,America/Boise
528,72591,40.15,-122.25,106,Red Bluff Municipal Airport,US,CA,America/Los_Angeles
529,72592,40.5,-122.2833,153,Redding Municipal Airport,US,CA,America/Los_Angeles
530,72593,36.6628,-121.6064,26,Salinas / Spreckels Junction,US,CA,America/Los_Angeles
531,72604,44.2167,-71.75,0,"Franconia, Nh",US,NH,America/New_York
532,72605,43.1833,-71.5,105,"Concord, Concord Municipal Airport",US,NH,America/New_York
533,72606,43.65,-70.1333,23,Portland International  Jetport,US,ME,America/New_York
534,72607,44.8074,-68.8281,59,Bangor / Martells Mobile Home Court,US,ME,America/New_York
535,72611,43.6261,-72.3042,184,Lebanon / West Lebanon,US,NH,America/New_York
536,72612,44.9333,-72.2,233,Newport,US,VT,America/New_York
537,72613,44.2667,-71.3,1909,Mount Washington,US,NH,America/New_York
538,72614,44.4167,-72.0167,212,St Johnsbury Fairbanks,US,VT,America/New_York
539,72616,44.5833,-71.0167,353,Berlin Municipal Airport,US,NH,America/New_York
540,72617,44.4667,-73.15,102,Burlington International,US,VT,America/New_York
541,72619,45.463,-69.5516,427,Greenville,US,ME,America/New_York
542,72622,44.38,-74.19,507,Harrietstown,US,NY,America/New_York
543,72628,46.34,-87.38,372,K. I. Sawyer Air Force Base,US,MI,America/Detroit
544,72634,44.9167,-84.7167,446,"Gaylord, Mi.",US,MI,America/Detroit
545,72635,42.8833,-85.5167,242,Gerald R. Ford International,US,MI,America/Detroit
546,72636,43.1667,-86.2333,191,Muskegon County Airport,US,MI,America/Detroit
547,72637,42.9667,-83.0833,238,Flint Bishop International  Airport,US,MI,America/Detroit
548,72638,44.35,-84.6667,351,Roscommon County Airport,US,MI,America/Detroit
549,72639,45.0833,-83.5667,210,Alpena County Regional Airport,US,MI,America/Detroit
550,72640,42.955,-87.9044,211,Gen Mitchell International Airport,US,WI,America/Chicago
551,72641,43.1333,-89.0167,263,Madison Dane County Rgnl,US,WI,America/Chicago
552,72642,43.78,-87.85,228,Acacia Falls Mobile Home Court,US,WI,America/Chicago
553,72643,43.8833,-91.25,199,La Crosse Municipal Airport,US,WI,America/Chicago
554,72644,43.9,-92.5,401,Rochester International Airport,US,MN,America/Chicago
555,72645,44.4833,-88.1333,212,Austin Straubel International  Airport,US,WI,America/Chicago
556,72646,44.9263,-89.627,366,Wausau / Wausau Junction,US,WI,America/Chicago
557,72648,45.75,-87.0333,180,Escanaba,US,MI,America/Detroit
558,72650,43.1667,-95.15,408,Spencer / Birchwood Estates,US,IA,America/Chicago
559,72651,43.5833,-96.75,436,Sioux Falls Foss Field,US,SD,America/Chicago
560,72652,43.0667,-98.5333,453,"Pickstown, Sd.",US,SD,America/Chicago
561,72653,43.7667,-99.3167,517,Chamberlain Municipal Airport,US,SD,America/Chicago
562,72654,44.3833,-98.2333,393,Huron Regional Airport,US,SD,America/Chicago
563,72655,45.5466,-94.0599,314,Saint Cloud / St Cloud / Cable,US,MN,America/Chicago
564,72656,43.3833,-99.8333,619,"Winner, Bob Wiley Field Airport",US,SD,America/Chicago
565,72658,44.8667,-93.05,256,Minneapolis-St Paul International,US,MN,America/Chicago
566,72659,45.45,-98.4167,397,Aberdeen Regional Airport,US,SD,America/Chicago
567,72662,44.05,-103.05,976,Rapid City Regional Airport,US,SD,America/Denver
568,72665,44.3333,-105.55,1330,Gillette-Campbell Cty Airport,US,WY,America/Denver
569,72666,44.7667,-106.9667,1226,Sheridan County Airport,US,WY,America/Denver
570,72669,41.8056,-107.1999,2078,Rawlins / Sinclair,US,WY,America/Denver
571,72670,44.5167,-109.0167,1551,Cody,US,WY,America/Denver
572,72671,42.5833,-110.1,2131,Big Piney-Marbleton Airport,US,WY,America/Denver
573,72672,43.0667,-108.45,1684,Riverton Regional Airport,US,WY,America/Denver
574,72677,45.8167,-108.55,1112,Logan International Airport,US,MT,America/Denver
575,72681,43.5667,-116.2333,871,Boise Air Terminal,US,ID,America/Boise
576,72683,43.6,-118.95,1263,Burns Municipal Airport,US,OR,America/Los_Angeles
577,72686,45.1238,-113.8813,1232,Salmon / Baker,US,ID,America/Boise
578,72688,46.1667,-119.3833,455,Pendleton Municipal Airport,US,OR,America/Los_Angeles
579,72692,44.2539,-121.15,937,Robert Field Arpt / Redmond,US,OR,America/Los_Angeles
580,72703,46.12,-67.8,150,East Hodgdon,US,ME,America/New_York
581,72711,46.61,-69.52,314,Clayton Lake,US,ME,America/New_York
582,72712,46.8667,-68.0167,191,Caribou Municipal Airport,US,ME,America/New_York
583,72713,46.6833,-68.05,163,Presque Isle,US,ME,America/New_York
584,72734,46.4833,-84.35,218,Sault Ste. Marie Muni,US,MI,America/Detroit
585,72741,45.9333,-90.45,462,Park Falls,US,WI,America/Chicago
586,72743,46.5333,-87.55,434,Marquette,US,MI,America/Detroit
587,72744,47.1667,-88.4833,334,Hancock Houghton Cty. Memo,US,MI,America/Detroit
588,72745,46.8333,-92.2167,435,Duluth International Airport,US,MN,America/Chicago
589,72751,39.4961,-121.6317,53,Beale Afb / Oroville Junction,US,CA,America/Los_Angeles
590,72753,46.9333,-96.8167,274,Hector International Airport,US,ND,America/Chicago
591,72755,47.5,-94.9333,423,Bemidji,US,MN,America/Chicago
592,72763,46.7973,-102.8019,790,Dickinson / Eland,US,ND,America/Denver
593,72764,46.7833,-100.75,511,Bismarck Municipal Airport,US,ND,America/Chicago
594,72770,45.2554,-112.5525,1599,Dillon / Bishop Place,US,MT,America/Denver
595,72772,46.6,-111.9667,1180,Helena Regional Airport,US,MT,America/Denver
596,72773,46.9167,-114.1,976,Missoula International Airport,US,MT,America/Denver
597,72774,45.9548,-112.4975,1692,Butte / Valley Vista Mobile Home Community,US,MT,America/Denver
598,72775,47.4667,-111.3833,1120,Great Falls International,US,MT,America/Denver
599,72776,47.4667,-111.3833,1131,"Great Falls, Mt.",US,MT,America/Denver
600,72781,46.5667,-120.5333,334,Yakima Air Terminal,US,WA,America/Los_Angeles
601,72782,47.4,-120.2,379,Malaga,US,WA,America/Los_Angeles
602,72783,46.3667,-117.0167,438,Lewiston Nez Perce Co Airport,US,ID,America/Los_Angeles
603,72784,46.5667,-119.6,223,Hanford,US,WA,America/Los_Angeles
604,72785,47.6167,-117.5333,723,Spokane International Airport,US,WA,America/Los_Angeles
605,72788,46.0333,-118.3333,289,"Walla Walla, Wa",US,WA,America/Los_Angeles
606,72790,47.3081,-119.5169,389,Ephrata / Lakeview,US,WA,America/Los_Angeles
607,72793,47.45,-122.3167,131,Seattle-Tacoma Airport,US,WA,America/Los_Angeles
608,74000,41.2,-74.62,128,Lewisburg,US,NJ,America/New_York
609,74001,34.6,-86.6333,209,"Redstone Arsenal, Al.",US,AL,America/Chicago
610,74002,39.5,-76.5667,5,Aberdeen Proving Grounds,US,MD,America/New_York
611,74003,40.1667,-112.9333,1326,Dugway Proving Grounds,US,UT,America/Denver
